date,temperatur_max,temperatur_min,temperatur_mean,precipitation_sum,wind_speed_max,wind_direction_dominant
2023-01-01,20.535,8.485001,13.216251,0.0,9.36,336.32022
2023-01-02,19.335,7.085,12.426665,0.0,10.538843,337.59012
2023-01-03,18.984999,6.935,11.71,0.0,8.404285,322.76508
2023-01-04,17.635,4.985,10.289168,0.0,10.009036,295.5976
2023-01-05,16.885,4.285,9.318334,0.0,9.585739,298.17456
2023-01-06,15.885,4.435,8.601666,0.0,12.0694,292.4828
2023-01-07,17.185,4.685,9.134999,0.0,11.928989,277.3429
2023-01-08,17.885,4.285,10.332916,0.0,8.404285,283.92355
2023-01-09,18.385,6.085,10.676666,0.0,10.390226,291.4868
2023-01-10,20.085,7.085,11.7975,0.0,11.5199995,279.61786
2023-01-11,19.285,6.1349998,11.137084,0.0,9.178235,75.03778
2023-01-12,19.734999,6.435,12.991249,0.2,9.227524,98.31754
2023-01-13,20.835,10.085,14.976666,4.9,16.29174,92.772385
2023-01-14,21.085,9.385,14.812084,0.0,15.124284,289.44012
2023-01-15,16.785,5.735,10.759999,0.0,16.343367,275.50922
2023-01-16,16.335,4.985,9.993335,0.0,9.227524,283.28162
2023-01-17,17.085,4.835,10.178749,0.0,10.144082,290.31567
2023-01-18,17.635,4.735,10.495417,0.0,9.983106,292.47943
2023-01-19,18.685,4.935,12.878749,0.0,8.64,313.64685
2023-01-20,20.484999,8.085,14.11625,0.1,9.3669195,89.225815
2023-01-21,22.385,8.635,15.405834,0.0,10.495713,348.5461
2023-01-22,21.285,10.035001,15.343333,0.0,9.686609,330.25522
2023-01-23,23.135,11.385,17.666248,0.0,15.629972,322.95068
2023-01-24,24.385,14.535001,18.589163,0.0,11.304229,66.29965
2023-01-25,22.285,13.785001,17.232916,9.000001,18.11841,19.106434
2023-01-26,23.535,13.285001,17.91625,0.0,15.2947035,294.68652
2023-01-27,21.484999,9.835,15.3620825,0.0,15.978486,279.4264
2023-01-28,21.035,9.435,14.118333,0.0,10.823973,272.86234
2023-01-29,21.484999,6.435,14.120416,0.0,8.404285,70.833565
2023-01-30,22.885,10.335,16.270414,0.0,19.586119,334.8643
2023-01-31,23.135,11.985001,16.941248,0.0,18.388212,290.4905
2023-02-01,21.435,10.435,15.147502,0.0,17.418196,270.56726
2023-02-02,21.234999,9.985001,14.387085,0.0,12.287555,269.26312
2023-02-03,22.335,10.735001,15.670418,0.0,14.81259,286.04794
2023-02-04,23.734999,10.885,16.849583,0.0,16.854767,276.41492
2023-02-05,24.135,10.235001,16.3975,0.0,12.72283,276.37018
2023-02-06,25.135,10.135,17.332918,0.0,10.829958,291.6023
2023-02-07,26.635,12.285001,18.955833,0.0,17.309973,284.5992
2023-02-08,23.885,11.085,16.972498,0.0,19.191748,280.3442
2023-02-09,25.085,10.635,18.06833,0.0,12.413476,274.88107
2023-02-10,27.484999,10.885,19.441248,0.0,10.182337,153.761
2023-02-11,29.085,13.185,20.945415,0.0,16.1198,290.14697
2023-02-12,25.035,13.485001,18.6225,0.0,28.220419,290.1254
2023-02-13,21.935,10.835,16.099583,0.0,27.952787,277.65634
2023-02-14,22.585,9.485001,15.355832,0.0,14.186923,300.2283
2023-02-15,24.385,9.435,16.799583,0.0,9.19939,344.81412
2023-02-16,25.984999,11.385,19.512083,0.0,8.404285,77.65516
2023-02-17,27.185,12.685,20.432915,0.0,9.19939,181.90906
2023-02-18,27.535,15.085,20.793331,0.0,8.766573,260.97556
2023-02-19,28.535,14.785001,21.330832,0.0,10.315115,280.0606
2023-02-20,30.835,14.635,22.4975,0.0,10.195057,227.36952
2023-02-21,30.935,15.835,22.86,0.0,12.594856,182.36479
2023-02-22,31.835,16.285,23.170412,0.0,19.228851,311.8651
2023-02-23,30.935,14.635,22.172503,0.0,21.603,287.29715
2023-02-24,29.535,13.485001,21.089167,0.0,15.978486,283.84915
2023-02-25,29.635,13.385,21.330832,0.0,9.793058,333.58902
2023-02-26,30.685,16.635,22.553751,0.0,10.233123,308.34888
2023-02-27,31.135,15.685,22.764166,0.0,18.504139,304.5715
2023-02-28,31.885,15.535001,23.264166,0.0,16.563911,295.03116
2023-03-01,31.885,16.035,23.557915,0.0,15.778516,312.00513
2023-03-02,32.585003,18.285,25.018335,0.0,19.022177,292.57043
2023-03-03,33.035,19.535,25.807915,0.0,24.27265,293.0984
2023-03-04,32.835003,19.234999,25.605833,0.0,21.385939,297.56226
2023-03-05,32.535,18.335,24.753746,0.0,21.53089,282.90607
2023-03-06,31.335,16.835,23.982912,0.0,21.924562,294.87576
2023-03-07,31.685,16.234999,24.39125,0.0,16.08761,273.4521
2023-03-08,30.685,17.734999,23.185,3.2,22.961115,149.9466
2023-03-09,29.935,15.985,21.6975,2.6,20.12461,293.3383
2023-03-10,30.234999,16.335,23.553751,0.0,7.9932976,290.72116
2023-03-11,30.984999,15.435,24.272497,0.0,9.028754,293.91235
2023-03-12,31.085,17.085,24.426666,0.0,9.3669195,313.9521
2023-03-13,32.535,18.835,25.534996,0.0,13.684735,338.33875
2023-03-14,33.235,17.185,25.03083,0.0,25.420181,275.07663
2023-03-15,33.535,17.585,25.90375,0.0,15.876775,324.52454
2023-03-16,32.935,19.635,25.809998,0.0,21.96,174.28944
2023-03-17,30.935,17.835,22.939165,0.3,21.413193,115.72557
2023-03-18,28.335,16.734999,21.945414,5.7000003,14.84318,93.23497
2023-03-19,29.285,16.585,22.712082,5.8,10.233123,102.390854
2023-03-20,24.835,17.035,19.749582,17.800001,13.905509,97.17422
2023-03-21,24.935,14.935,19.357916,16.9,17.782688,107.89057
2023-03-22,26.685,14.935,21.097498,0.0,14.587776,295.76926
2023-03-23,29.234999,15.835,22.316252,0.0,19.770523,281.98538
2023-03-24,31.135,18.085,23.922499,0.3,18.25026,55.55176
2023-03-25,30.185,18.335,24.10167,0.5,22.206486,59.110783
2023-03-26,31.185,18.285,24.359999,0.0,18.681883,302.47116
2023-03-27,31.234999,17.785,23.974585,0.0,24.95452,292.06287
2023-03-28,31.585,17.135,24.307915,0.0,19.829433,304.21576
2023-03-29,33.285,17.685,25.880835,0.0,13.830749,325.0079
2023-03-30,34.385002,18.234999,27.053747,1.6,25.671307,264.91595
2023-03-31,30.635,17.135,22.887083,7.2999997,21.94524,117.474335
2023-04-01,27.835,16.935,21.74125,2.6,19.592731,323.13016
2023-04-02,30.035,17.135,23.982912,0.0,22.476227,294.78033
2023-04-03,33.385002,18.085,26.164167,0.0,22.66857,301.84467
2023-04-04,33.135002,19.135,25.749582,0.4,20.5484,294.97388
2023-04-05,33.385002,16.935,25.301664,0.0,21.485697,306.35272
2023-04-06,34.035,17.385,26.289167,0.0,18.472595,300.7057
2023-04-07,34.785,18.535,26.293333,0.0,22.406927,303.76462
2023-04-08,35.285,18.484999,27.457916,0.0,15.277749,312.85345
2023-04-09,36.335003,18.785,27.766249,0.0,20.65848,309.9243
2023-04-10,35.885002,18.885,27.49125,0.0,21.67786,299.5583
2023-04-11,36.585003,19.085,28.75583,0.0,24.696104,291.3966
2023-04-12,38.685,21.885,30.957916,0.0,25.683926,303.00803
2023-04-13,39.085003,22.685,31.247498,0.0,25.671307,294.25073
2023-04-14,39.485,22.385,31.43708,0.0,19.61587,288.43503
2023-04-15,39.485,22.185,31.797499,0.0,13.722565,211.64763
2023-04-16,41.285,23.685,32.095417,0.0,20.65848,291.23578
2023-04-17,41.585003,23.685,32.724583,0.0,25.38702,283.9983
2023-04-18,41.935,23.484999,33.60583,0.0,19.95972,282.46658
2023-04-19,42.035,25.984999,34.199585,0.0,22.881958,306.12222
2023-04-20,40.235,25.484999,32.885002,0.0,19.652176,288.46402
2023-04-21,35.235,22.085,29.141245,0.0,18.892282,17.07575
2023-04-22,36.235,21.685,29.174583,0.0,17.581125,287.4299
2023-04-23,34.935,21.035,28.272493,2.8,29.568253,248.25179
2023-04-24,29.885,19.535,24.495415,0.6,30.351225,54.609947
2023-04-25,32.785,18.035,26.728752,0.0,10.538843,53.0069
2023-04-26,34.235,21.734999,28.247498,0.0,10.538843,289.39215
2023-04-27,35.935,21.835,29.328756,0.0,14.081477,259.2756
2023-04-28,36.635002,21.785,28.705832,0.0,27.248455,291.65237
2023-04-29,34.885002,23.984999,28.99958,0.0,15.986593,262.17944
2023-04-30,29.685,20.234999,24.195417,13.5,15.137133,153.67676
2023-05-01,27.234999,19.685,23.1225,5.3,20.870687,123.01983
2023-05-02,29.335,20.135,24.757914,0.6,9.605998,82.58546
2023-05-03,29.385,20.335,24.141249,7.5,10.948973,73.25619
2023-05-04,29.285,20.385,24.828745,0.1,7.968939,324.69855
2023-05-05,32.535,20.984999,26.770416,0.0,16.075521,299.60654
2023-05-06,35.335003,22.085,28.916252,0.0,20.94507,289.028
2023-05-07,36.785,22.484999,29.4475,0.0,19.586119,293.03683
2023-05-08,35.835003,21.935,29.42875,0.0,16.923828,5.9138556
2023-05-09,38.785,23.185,30.487082,0.0,22.415602,293.7284
2023-05-10,37.085003,20.734999,28.689165,0.0,18.899143,295.8235
2023-05-11,38.035,21.734999,29.66208,0.0,17.148247,293.82245
2023-05-12,38.735,21.984999,31.003748,0.0,11.525623,89.99999
2023-05-13,38.835003,22.885,31.041254,0.0,11.808878,71.710754
2023-05-14,41.435,23.685,32.16625,0.0,36.361782,348.0171
2023-05-15,40.385002,24.135,31.72042,0.0,20.037485,242.511
2023-05-16,40.535,23.234999,32.91833,0.0,28.220417,288.91217
2023-05-17,41.485,25.984999,33.664165,0.0,20.431387,347.37177
2023-05-18,40.985,26.035,33.951668,0.0,23.277834,302.3857
2023-05-19,40.585003,26.135,33.007915,0.0,25.11758,294.02646
2023-05-20,41.335003,25.185,33.295418,0.0,24.387178,285.3943
2023-05-21,43.785,24.835,34.368336,0.0,23.507753,231.1465
2023-05-22,42.535,26.785,33.72875,0.5,24.149532,94.75459
2023-05-23,42.885002,28.385,34.730835,0.0,23.185787,106.36873
2023-05-24,38.835003,26.585,32.2975,0.5,24.967499,79.12332
2023-05-25,32.385002,24.035,27.797499,3.0,14.934577,73.185234
2023-05-26,31.035,22.335,25.807915,12.5,17.49615,162.51193
2023-05-27,35.285,22.484999,28.307917,0.1,12.768586,194.44058
2023-05-28,34.685,22.135,28.534998,0.0,7.729527,71.20385
2023-05-29,35.835003,23.285,29.803751,1.4,25.567604,122.69201
2023-05-30,37.435,24.635,31.266249,0.1,15.580141,281.5006
2023-05-31,36.835003,25.385,31.324583,0.0,17.283749,278.9044
2023-06-01,37.185,25.385,31.207918,0.0,20.176065,303.32413
2023-06-02,37.335003,25.484999,31.509996,0.0,19.523155,296.49924
2023-06-03,38.535,24.085,31.4975,0.0,16.87398,307.18964
2023-06-04,39.985,24.585,33.295414,0.0,22.33161,297.72336
2023-06-05,36.735,25.635,31.095415,0.3,14.113652,294.04236
2023-06-06,38.585003,25.984999,32.96,0.3,16.78156,324.79916
2023-06-07,40.535,26.435,33.947502,0.0,16.575644,311.58893
2023-06-08,41.485,26.335,34.285004,0.0,24.464113,300.46216
2023-06-09,41.335003,26.185,34.764164,0.0,23.0653,288.99127
2023-06-10,41.985,28.335,35.832916,0.0,18.584509,294.14804
2023-06-11,42.035,30.635,36.430832,0.0,26.081993,295.40903
2023-06-12,41.385002,31.085,36.643333,0.0,27.66384,295.9221
2023-06-13,42.535,31.885,38.06625,0.0,33.35784,288.33838
2023-06-14,42.135002,33.535,37.77875,0.0,36.719997,285.4798
2023-06-15,40.485,31.234999,36.27042,0.0,37.77256,286.8376
2023-06-16,41.835003,31.484999,36.380833,0.0,28.594517,285.19415
2023-06-17,41.435,31.585,36.40583,0.2,21.868332,288.19122
2023-06-18,42.035,32.035,36.791245,0.0,19.995398,279.59415
2023-06-19,41.235,29.135,35.314167,0.7,20.957443,239.50317
2023-06-20,35.885002,27.285,31.5225,5.7,22.668568,167.84634
2023-06-21,31.885,26.435,28.587076,11.800001,22.366402,160.96042
2023-06-22,35.835003,26.585,30.32875,11.300001,24.985659,141.10004
2023-06-23,36.235,28.234999,31.964163,1.1,16.267857,107.31278
2023-06-24,35.385002,26.685,30.066252,21.7,16.071491,85.94772
2023-06-25,34.885002,25.385,30.149588,16.1,14.618837,73.44586
2023-06-26,34.885002,27.285,31.026665,2.3999999,15.226764,52.291344
2023-06-27,35.935,28.035,32.047497,0.1,22.148045,84.41465
2023-06-28,33.685,25.835,29.868334,2.2,23.491207,89.340096
2023-06-29,31.885,24.984999,28.16416,11.7,19.523155,88.69806
2023-06-30,30.685,24.685,26.922495,31.8,14.480773,134.82372
2023-07-01,31.484999,25.535,27.49542,39.8,13.18308,157.22675
2023-07-02,31.585,25.785,27.922499,5.1,9.107359,94.56594
2023-07-03,32.935,26.085,29.30166,2.7999997,11.928989,92.37549
2023-07-04,32.685,24.635,27.907913,12.5,16.418526,89.71162
2023-07-05,31.885,25.785,28.514166,15.900001,19.174856,99.52508
2023-07-06,32.535,25.734999,28.984999,12.4,18.584509,84.63296
2023-07-07,33.235,25.535,28.841248,12.8,19.134262,90.86895
2023-07-08,32.985,26.185,28.528748,9.9,24.33664,111.26944
2023-07-09,32.835003,25.885,29.009996,40.600002,15.9134655,120.28717
2023-07-10,33.685,26.085,29.180834,19.600002,14.113653,130.07646
2023-07-11,33.485,25.835,29.239164,13.7,11.841756,119.995
2023-07-12,32.185,26.234999,28.074585,24.600002,13.910169,111.84548
2023-07-13,32.485,26.234999,28.391249,44.699997,14.799459,99.79377
2023-07-14,32.435,25.484999,28.791246,28.5,10.464797,113.2978
2023-07-15,32.035,25.734999,27.651667,15.500001,11.966953,120.20882
2023-07-16,33.185,25.734999,29.430832,2.6999998,10.1887,112.94722
2023-07-17,33.285,27.484999,30.284998,0.5,16.263872,90.87281
2023-07-18,33.235,27.234999,29.864164,3.2,20.724247,85.030334
2023-07-19,34.135002,28.035,30.735003,1.1,15.328561,75.983536
2023-07-20,35.335003,28.335,31.903753,0.0,15.876775,78.321236
2023-07-21,35.635002,28.984999,32.26,0.1,20.892412,89.56592
2023-07-22,34.235,28.785,31.11416,2.1,22.91026,91.17194
2023-07-23,34.185,28.185,31.185,0.5,22.19773,94.548515
2023-07-24,34.135002,26.035,30.212082,33.200005,14.689589,99.54903
2023-07-25,32.935,26.635,29.087084,10.400001,14.440443,87.89663
2023-07-26,33.985,26.685,29.77875,6.1,11.27553,58.646534
2023-07-27,34.435,27.234999,30.395418,1.1,14.113653,64.311874
2023-07-28,33.785,25.885,29.966248,17.300001,15.141414,314.99988
2023-07-29,32.685,26.734999,28.776665,12.9,12.324414,271.25623
2023-07-30,32.735,25.984999,29.174582,2.4,14.81259,255.1503
2023-07-31,33.385002,26.685,29.568336,2.8999999,11.570515,278.60046
2023-08-01,33.235,26.185,29.441248,19.000002,15.226764,270.12646
2023-08-02,32.535,27.335,29.116255,8.399999,13.53236,322.6296
2023-08-03,32.135002,26.785,29.628746,4.2,17.651016,53.14838
2023-08-04,31.635,25.685,28.2975,15.4,16.575644,73.10741
2023-08-05,33.085003,26.385,28.999582,5.1000004,10.630672,351.776
2023-08-06,31.885,26.385,29.055834,11.100001,17.731598,259.7359
2023-08-07,32.835003,26.835,29.557913,0.8,19.734436,262.33762
2023-08-08,33.085003,27.185,29.501663,0.90000004,21.841648,264.11206
2023-08-09,30.885,26.984999,28.920416,4.3999996,15.807239,270.682
2023-08-10,31.535,26.885,29.12458,0.0,13.363711,273.12204
2023-08-11,33.535,27.385,30.31,0.0,15.815435,269.99997
2023-08-12,34.035,27.835,30.307915,0.0,22.366402,260.49225
2023-08-13,31.635,26.335,28.893333,1.2,15.716793,226.53699
2023-08-14,31.685,25.435,27.951668,1.2,8.373386,265.23636
2023-08-15,32.935,25.734999,29.447496,1.2,9.983106,269.99997
2023-08-16,34.185,27.085,30.470419,0.5,14.205182,263.35562
2023-08-17,33.485,25.935,29.237082,13.699999,9.107359,243.66931
2023-08-18,33.585003,26.984999,29.79125,1.4000001,10.948973,88.6574
2023-08-19,33.585003,27.285,29.99125,4.4,15.986595,82.87508
2023-08-20,33.985,27.234999,30.393333,0.4,20.056877,101.24986
2023-08-21,33.735,27.335,30.301666,1.4,10.495713,95.82336
2023-08-22,30.234999,25.685,27.672499,19.2,10.966713,154.43037
2023-08-23,31.835,25.185,27.570412,23.6,15.990646,233.23552
2023-08-24,29.785,25.285,27.016249,21.7,24.119999,257.98407
2023-08-25,33.185,24.785,28.909996,0.8,18.0036,268.03323
2023-08-26,33.185,26.234999,29.56833,0.0,20.523155,266.90292
2023-08-27,33.635002,25.935,29.407915,0.0,23.675303,263.91486
2023-08-28,32.435,24.635,28.495415,1.1,23.023119,261.40195
2023-08-29,32.835003,24.285,28.484999,8.6,17.873556,256.77066
2023-08-30,33.685,26.035,29.418335,0.2,13.397612,268.23373
2023-08-31,34.585003,26.285,29.993332,0.2,12.57426,275.85287
2023-09-01,34.935,27.135,30.795424,0.1,15.042659,279.43198
2023-09-02,35.735,26.035,30.882914,0.0,21.980644,279.25153
2023-09-03,35.785,26.484999,30.626665,0.0,17.068707,292.21896
2023-09-04,34.435,26.535,30.44542,0.0,8.707238,49.28923
2023-09-05,32.635002,27.135,29.770418,2.8,21.611998,77.43939
2023-09-06,32.535,26.135,29.397497,0.0,14.77755,22.030806
2023-09-07,31.585,26.385,28.539167,5.2000003,14.003029,63.600727
2023-09-08,32.635002,24.635,27.71625,18.5,22.89611,82.27146
2023-09-09,30.234999,24.734999,27.105833,33.4,23.400002,96.78051
2023-09-10,29.585,25.435,27.44542,36.100002,18.175545,98.89302
2023-09-11,30.185,24.984999,26.720413,25.800001,16.394829,110.21426
2023-09-12,31.035,25.234999,27.893333,1.9,11.177405,97.95302
2023-09-13,32.885002,25.335,29.341253,1.7,6.849467,62.203068
2023-09-14,33.485,27.335,29.6725,2.0,13.276144,64.8852
2023-09-15,33.235,27.984999,30.224586,0.1,23.770906,83.24901
2023-09-16,31.535,25.935,28.487083,3.1000001,24.569832,102.69749
2023-09-17,32.385002,25.835,28.824585,0.4,16.575644,126.06855
2023-09-18,32.235,25.484999,28.407915,5.6,11.183201,159.00394
2023-09-19,32.485,25.835,28.707918,7.2999997,11.113451,82.6478
2023-09-20,32.585003,25.385,28.835,0.2,7.729527,87.75031
2023-09-21,32.185,24.085,28.466248,2.8000002,13.339445,81.43922
2023-09-22,31.135,24.535,27.745415,0.8000001,12.245294,69.68094
2023-09-23,31.135,24.585,27.234999,0.5,12.620554,57.402184
2023-09-24,32.035,23.535,27.630835,1.5,15.617529,40.100834
2023-09-25,31.085,24.135,27.482918,0.0,9.085988,57.09474
2023-09-26,31.635,24.285,27.895414,0.2,15.94601,51.649742
2023-09-27,32.885002,24.734999,28.78708,0.0,6.28713,324.18378
2023-09-28,33.035,24.385,28.251665,4.2,6.28713,230.79279
2023-09-29,34.035,24.734999,29.007921,0.0,6.9153743,315.14804
2023-09-30,33.685,24.885,29.097504,0.0,12.074766,14.436005
2023-10-01,33.085003,24.785,28.585,0.0,9.885262,30.60634
2023-10-02,30.835,24.935,27.074583,19.1,11.525623,7.5120516
2023-10-03,32.135002,23.785,27.401663,0.5,6.989936,42.37086
2023-10-04,31.285,24.085,26.843332,1.3000001,16.055353,18.618662
2023-10-05,31.385,22.685,27.047499,0.0,9.19939,56.032455
2023-10-06,32.885002,23.035,27.49333,0.0,8.049845,269.20428
2023-10-07,33.085003,22.885,27.949585,0.0,9.339208,249.78531
2023-10-08,34.785,23.635,28.553751,0.0,14.658676,266.3758
2023-10-09,35.135002,24.885,29.21417,0.0,18.709612,269.9077
2023-10-10,35.335003,23.035,28.478745,0.0,14.021525,273.12836
2023-10-11,34.635002,20.484999,27.50167,0.0,13.891522,295.2084
2023-10-12,33.935,20.635,26.699585,0.0,14.81259,309.0293
2023-10-13,33.385002,20.185,26.510002,0.0,11.019764,288.64954
2023-10-14,34.485,21.285,27.289162,0.0,15.141414,271.8433
2023-10-15,35.335003,21.234999,27.620417,0.0,16.92383,282.21436
2023-10-16,33.635002,19.885,25.526667,6.7,14.264361,101.25063
2023-10-17,29.635,20.135,24.005835,0.0,9.605998,307.66562
2023-10-18,30.435,19.185,24.218332,0.0,11.298495,291.31537
2023-10-19,30.435,18.935,23.782913,0.0,11.384198,299.65308
2023-10-20,30.035,17.984999,23.810003,0.0,11.200571,322.45697
2023-10-21,30.285,18.535,23.816248,0.0,8.759178,48.221153
2023-10-22,30.385,18.734999,24.143332,0.0,9.449572,341.98517
2023-10-23,30.984999,18.635,24.501669,0.0,8.557102,352.90012
2023-10-24,30.335,18.685,23.974585,0.0,8.373386,1.1934301
2023-10-25,30.335,18.585,24.341248,0.0,8.707237,297.23895
2023-10-26,31.234999,18.135,23.94333,0.0,11.659777,283.66324
2023-10-27,31.335,16.885,23.628748,0.0,9.449572,263.08884
2023-10-28,31.085,16.585,24.61416,0.0,7.8954163,312.27362
2023-10-29,30.535,18.285,24.464167,0.0,9.605998,310.02997
2023-10-30,30.285,17.335,23.847498,0.0,7.9932966,50.710617
2023-10-31,30.234999,17.984999,24.016249,0.0,9.826088,71.778755
2023-11-01,30.385,18.685,24.962082,0.0,9.227524,21.745974
2023-11-02,30.035,18.585,23.864166,0.0,8.707237,282.83066
2023-11-03,30.135,18.185,23.607912,0.0,9.565437,282.78464
2023-11-04,30.335,17.885,23.914162,0.0,11.525623,286.95358
2023-11-05,30.085,17.785,23.291246,0.0,12.24,304.90747
2023-11-06,30.035,16.385,22.655832,0.0,9.19939,331.2449
2023-11-07,29.585,16.484999,23.347502,0.0,11.212135,299.56494
2023-11-08,30.335,16.635,23.239166,0.0,11.901798,278.69693
2023-11-09,30.935,17.685,23.451666,0.0,14.654254,276.7177
2023-11-10,29.484999,17.935,23.353746,0.5,10.009036,343.0446
2023-11-11,26.984999,17.234999,21.539164,1.8000001,13.397612,294.65585
2023-11-12,27.585,15.385,21.066248,0.0,9.220499,323.17703
2023-11-13,27.535,15.135,21.54125,0.0,9.3669195,323.16595
2023-11-14,26.935,15.085,21.180834,0.0,8.654987,298.78653
2023-11-15,27.234999,14.735001,20.289167,0.0,9.178235,327.78757
2023-11-16,27.435,14.535001,21.145414,0.0,9.449572,60.832493
2023-11-17,27.785,15.535001,21.19333,0.0,9.178235,295.812
2023-11-18,27.585,15.035001,20.512083,0.0,8.534353,302.07993
2023-11-19,28.085,14.785001,21.71833,0.0,8.4963045,20.277264
2023-11-20,27.685,15.285001,20.434996,0.0,11.27553,311.3357
2023-11-21,26.785,15.185,20.26208,0.0,14.332341,286.7827
2023-11-22,26.085,13.485001,19.068336,0.0,10.829959,282.58768
2023-11-23,25.585,12.985001,19.335,0.0,8.049845,341.0888
2023-11-24,26.185,13.135,19.059996,0.0,9.693296,329.43802
2023-11-25,26.484999,13.185,20.182915,0.0,10.086427,327.81326
2023-11-26,27.085,13.635,20.52458,0.0,9.007196,97.52373
2023-11-27,23.335,14.935,19.034998,0.1,10.365251,107.062935
2023-11-28,26.635,14.435,20.484999,0.0,10.464797,102.71534
2023-11-29,26.835,16.185,20.941248,1.4,9.290511,95.88231
2023-11-30,24.635,16.234999,19.707914,1.6000001,11.792404,126.687386
2023-12-01,25.935,15.335,20.859997,0.0,7.2805495,44.696857
2023-12-02,26.585,15.385,20.716248,0.0,9.007196,356.86658
2023-12-03,27.984999,15.485001,21.993334,0.0,11.609651,333.435
2023-12-04,22.984999,15.385,18.52875,9.099999,17.873556,8.595839
2023-12-05,22.185,14.385,18.032915,1.1,8.4042845,307.95428
2023-12-06,25.885,14.035001,20.155834,0.0,7.0911775,35.93591
2023-12-07,25.385,14.335,19.626665,0.0,7.9932976,313.29385
2023-12-08,25.335,13.735001,19.049583,0.0,11.988594,284.23065
2023-12-09,24.135,12.885,17.516249,0.0,15.94601,286.55933
2023-12-10,23.135,10.835,16.157917,0.0,17.418196,281.03088
2023-12-11,22.635,10.135,15.230831,0.0,9.779817,306.75937
2023-12-12,22.535,9.735001,15.128749,0.0,11.440978,311.05804
2023-12-13,22.885,9.385,15.753751,0.0,13.891522,287.13788
2023-12-14,23.234999,9.085,15.072501,0.0,15.745627,276.33035
2023-12-15,22.585,8.735001,14.568333,0.0,10.464797,288.50385
2023-12-16,22.685,8.585,14.828748,0.0,11.770403,298.0593
2023-12-17,22.234999,7.6349998,14.416248,0.0,11.113451,302.45447
2023-12-18,22.035,9.135,14.8975,0.0,16.595179,287.52563
2023-12-19,21.484999,9.135,14.09125,0.0,10.703569,276.97046
2023-12-20,21.535,8.385,14.441249,0.0,9.504273,294.53
2023-12-21,21.035,8.885,14.462085,0.0,9.0,276.48294
2023-12-22,21.585,9.835,15.374583,0.0,10.009036,16.626282
2023-12-23,23.185,10.185,16.15375,0.0,14.512064,48.589626
2023-12-24,24.335,10.485001,16.589169,0.0,9.957108,317.02814
2023-12-25,23.685,10.535001,16.143333,0.0,9.686609,294.28577
2023-12-26,23.734999,10.235001,16.643335,0.0,10.086427,290.92007
2023-12-27,23.285,9.535001,15.472501,0.0,9.693296,289.76724
2023-12-28,21.885,8.835,14.572499,0.0,9.007196,328.35233
2023-12-29,21.635,8.035001,13.889167,0.0,9.83268,316.6917
2023-12-30,20.734999,6.185,12.44125,0.0,9.422101,287.47217
2023-12-31,19.335,6.735,12.130834,0.0,9.0,358.5856
2024-01-01,20.435,7.985,14.737083,0.0,7.145796,325.8855
2024-01-02,19.035,8.035001,12.755834,0.0,8.905908,337.64304
2024-01-03,19.435,9.385,14.151665,0.3,8.350138,7.093566
2024-01-04,21.035,10.935,14.834999,9.900001,9.659814,299.56647
2024-01-05,21.135,10.785001,14.8204155,0.0,8.557102,329.64996
2024-01-06,20.135,10.035001,14.61625,2.2,8.854829,317.81558
2024-01-07,20.385,9.035001,14.28083,0.0,8.557102,317.399
2024-01-08,20.335,8.285001,13.201667,0.0,9.793059,309.44168
2024-01-09,21.185,8.285001,14.232915,1.2,10.948973,307.03207
2024-01-10,19.635,7.785,12.634999,0.0,15.484185,275.71872
2024-01-11,18.535,6.035,11.176667,0.0,10.308831,282.3194
2024-01-12,17.734999,5.8849998,10.410001,0.0,10.009036,296.45972
2024-01-13,19.035,5.785,11.42875,0.0,9.885262,290.85974
2024-01-14,19.335,5.285,11.389164,0.0,10.308831,301.1592
2024-01-15,18.285,4.8849998,10.5808325,0.0,9.779817,280.6848
2024-01-16,17.984999,5.1349998,11.220416,0.0,4.2136917,51.911175
2024-01-17,17.484999,5.985,10.260001,0.0,10.787993,59.03632
2024-01-18,17.135,5.485,10.555833,0.0,8.942214,336.1342
2024-01-19,16.885,4.685,10.95375,0.0,9.178235,352.8751
2024-01-20,17.335,5.1349998,10.137082,0.0,8.557102,291.10757
2024-01-21,17.484999,5.585,10.168333,0.0,12.324414,259.57266
2024-01-22,17.385,5.335,10.180835,0.0,10.829959,310.7226
2024-01-23,17.435,4.585,9.801667,0.0,10.8955765,288.12384
2024-01-24,18.285,6.035,10.639167,0.0,10.365251,291.80145
2024-01-25,18.785,6.585,11.239166,0.0,9.449572,271.14246
2024-01-26,18.984999,5.535,11.495418,0.0,9.114471,278.75693
2024-01-27,20.185,7.485,12.705833,0.0,13.441071,247.39519
2024-01-28,20.685,6.785,13.530833,0.0,8.14587,87.94729
2024-01-29,21.585,7.935,14.464168,0.0,9.085988,48.12714
2024-01-30,21.685,9.135,15.803748,0.0,6.9527545,271.33215
2024-01-31,22.335,9.685,15.876666,0.0,8.654986,120.04985
2024-02-01,21.835,9.335,15.524583,0.3,13.797912,64.14295
2024-02-02,21.484999,9.235001,15.407916,0.0,18.0,294.05392
2024-02-03,22.685,10.385,16.4975,0.0,19.110542,271.00397
2024-02-04,20.135,12.885,15.678752,38.000004,12.303366,67.23997
